Timestamp,F3 Value,F3 Quality,FC5 Value,5C5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,X Value,Y Value,Z Value
2016-12-19 16:36:55.742398,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.742425,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.742452,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.742478,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.742504,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.742530,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.742557,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.742587,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.742614,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.759108,288,24,-28,24,-370,0,40,0,713,8,0,8,492,0,-701,16,317,24,624,16,92,16,19,16,445,16,-1,-3,?
2016-12-19 16:36:55.759191,179,24,-17,24,-345,0,-48,0,683,8,-36,8,458,0,-714,16,305,24,619,16,109,16,219,16,552,16,-1,-4,?
2016-12-19 16:36:55.764443,275,24,-76,24,-369,0,-8,0,677,8,-35,8,431,0,-706,16,307,24,593,16,79,16,279,16,546,16,-1,-4,?
2016-12-19 16:36:55.780227,314,24,-123,24,-394,0,69,0,686,8,-15,8,438,0,-697,16,317,24,587,16,41,16,272,16,663,16,-1,-4,?
2016-12-19 16:36:55.780321,314,24,-123,24,-394,0,69,0,686,8,-15,8,438,0,-697,16,317,24,587,16,41,16,272,16,663,16,-1,-4,?
2016-12-19 16:36:55.797591,302,24,-96,24,-385,0,59,0,685,8,-13,8,455,0,-701,16,317,24,608,16,65,16,213,16,625,16,-2,-3,?
2016-12-19 16:36:55.797654,295,24,1,24,-364,0,-17,0,688,8,-27,8,454,0,-705,16,312,24,635,16,122,16,170,16,380,16,-2,-3,?
2016-12-19 16:36:55.803922,290,24,60,24,-351,0,-11,0,710,8,-17,8,458,0,-704,16,313,24,625,16,107,16,126,16,204,16,-2,-3,?
2016-12-19 16:36:55.810234,290,24,40,24,-358,0,53,0,735,8,11,8,470,0,-702,16,317,24,629,16,92,16,89,16,233,16,-2,-3,?
2016-12-19 16:36:55.818059,290,24,40,24,-358,0,53,0,735,8,11,8,470,0,-702,16,317,24,629,16,92,16,89,16,233,16,-2,-3,?
2016-12-19 16:36:55.845947,314,24,3,24,-362,0,91,0,745,8,23,8,462,0,-702,16,316,24,623,16,75,16,78,16,283,16,-3,-3,?
2016-12-19 16:36:55.846016,296,24,-47,24,-375,0,47,0,703,8,-20,8,463,0,-701,16,313,24,632,16,145,16,135,16,409,16,-3,-4,?
2016-12-19 16:36:55.846054,296,24,-47,24,-375,0,47,0,703,8,-20,8,463,0,-701,16,313,24,632,16,145,16,135,16,409,16,-3,-4,?
2016-12-19 16:36:55.858644,296,24,-47,24,-375,0,47,0,703,8,-20,8,463,0,-701,16,313,24,632,16,145,16,135,16,409,16,-3,-4,?
2016-12-19 16:36:55.858693,296,24,-47,24,-375,0,47,0,703,8,-20,8,463,0,-701,16,313,24,632,16,145,16,135,16,409,16,-3,-4,?
2016-12-19 16:36:55.865480,296,24,-47,24,-375,0,47,0,703,8,-20,8,463,0,-701,16,313,24,632,16,145,16,135,16,409,16,-3,-4,?
2016-12-19 16:36:55.871784,253,0,-57,24,-363,0,-64,0,692,8,-32,8,468,0,-695,16,320,24,611,16,31,16,194,16,553,16,-3,-4,?
2016-12-19 16:36:55.884676,275,0,-40,16,-357,0,-24,0,695,8,-18,8,480,0,-702,16,317,24,620,16,66,16,156,16,469,16,-3,-4,?
2016-12-19 16:36:55.890268,275,0,-40,16,-357,0,-24,0,695,8,-18,8,480,0,-702,16,317,24,620,16,66,16,156,16,469,16,-3,-4,?
2016-12-19 16:36:55.895522,288,0,-16,16,-365,0,11,0,696,8,-13,8,471,0,-707,16,316,24,624,16,89,16,141,16,410,16,-3,-4,?
2016-12-19 16:36:55.902815,288,0,-16,16,-365,0,11,0,696,8,-13,8,471,0,-707,16,316,24,624,16,89,16,141,16,410,16,-3,-4,?
2016-12-19 16:36:55.929603,301,0,-12,16,-346,16,-66,8,705,16,-27,16,484,24,-705,24,312,8,686,8,335,16,-20,16,352,16,-2,-4,?
2016-12-19 16:36:55.941783,301,0,-12,16,-346,16,-66,8,705,16,-27,16,484,24,-705,24,312,8,686,8,335,16,-20,16,352,16,-2,-4,?
2016-12-19 16:36:55.961175,301,0,-12,16,-346,16,-66,8,705,16,-27,16,484,24,-705,24,312,8,686,8,335,16,-20,16,352,16,-2,-4,?
2016-12-19 16:36:55.961224,301,0,-12,16,-346,16,-66,8,705,16,-27,16,484,24,-705,24,312,8,686,8,335,16,-20,16,352,16,-2,-4,?
2016-12-19 16:36:55.961285,301,0,-12,16,-346,16,-66,8,705,16,-27,16,484,24,-705,24,312,8,686,8,335,16,-20,16,352,16,-2,-4,?
2016-12-19 16:36:55.961338,301,0,-12,16,-346,16,-66,8,705,16,-27,16,484,24,-705,24,312,8,686,8,335,16,-20,16,352,16,-2,-4,?
2016-12-19 16:36:55.961386,301,0,-12,16,-346,16,-66,8,705,16,-27,16,484,24,-705,24,312,8,686,8,335,16,-20,16,352,16,-2,-4,?
2016-12-19 16:36:55.967834,301,0,-12,16,-346,16,-66,8,705,16,-27,16,484,24,-705,24,312,8,686,8,335,16,-20,16,352,16,-2,-4,?
2016-12-19 16:36:55.992288,283,0,-142,16,-388,16,114,8,676,16,-27,16,472,24,-703,24,317,8,638,8,166,8,140,24,411,0,-2,-3,?
2016-12-19 16:36:55.999195,283,0,-142,16,-388,16,114,8,676,16,-27,16,472,24,-703,24,317,8,638,8,166,8,140,24,411,0,-2,-3,?
2016-12-19 16:36:56.011202,283,0,-142,16,-388,16,114,8,676,16,-27,16,472,24,-703,24,317,8,638,8,166,8,140,24,411,0,-2,-3,?
2016-12-19 16:36:56.011290,283,0,-142,16,-388,16,114,8,676,16,-27,16,472,24,-703,24,317,8,638,8,166,8,140,24,411,0,-2,-3,?
2016-12-19 16:36:56.011340,283,0,-142,16,-388,16,114,8,676,16,-27,16,472,24,-703,24,317,8,638,8,166,8,140,24,411,0,-2,-3,?
2016-12-19 16:36:56.043869,189,0,-147,16,-352,16,2,8,696,16,-16,16,497,24,-706,24,317,8,652,8,239,8,116,24,574,0,-2,-4,?
2016-12-19 16:36:56.043923,189,0,-147,16,-352,16,2,8,696,16,-16,16,497,24,-706,24,317,8,652,8,239,8,116,24,574,0,-2,-4,?
2016-12-19 16:36:56.043958,189,0,-147,16,-352,16,2,8,696,16,-16,16,497,24,-706,24,317,8,652,8,239,8,116,24,574,0,-2,-4,?
2016-12-19 16:36:56.043986,189,0,-147,16,-352,16,2,8,696,16,-16,16,497,24,-706,24,317,8,652,8,239,8,116,24,574,0,-2,-4,?
2016-12-19 16:36:56.044014,189,0,-147,16,-352,16,2,8,696,16,-16,16,497,24,-706,24,317,8,652,8,239,8,116,24,574,0,-2,-4,?
2016-12-19 16:36:56.056645,288,0,-189,16,-362,16,33,8,707,16,-7,16,491,24,-691,24,319,8,689,8,397,8,-34,24,434,0,-3,-4,?
2016-12-19 16:36:56.078000,310,0,-374,16,-344,16,88,8,734,16,-5,16,492,24,-698,24,324,8,708,8,424,8,-61,24,381,0,-3,-5,?
2016-12-19 16:36:56.078063,310,0,-374,16,-344,16,88,8,734,16,-5,16,492,24,-698,24,324,8,708,8,424,8,-61,24,381,0,-3,-5,?
2016-12-19 16:36:56.078103,310,0,-374,16,-344,16,88,8,734,16,-5,16,492,24,-698,24,324,8,708,8,424,8,-61,24,381,0,-3,-5,?
2016-12-19 16:36:56.094836,195,0,-309,16,-288,16,-293,8,698,16,-66,16,504,24,-712,24,339,8,649,8,87,8,246,24,434,0,-3,-4,?
2016-12-19 16:36:56.094902,58,0,-317,16,-280,16,-300,8,688,16,-84,16,486,24,-709,24,360,8,619,8,37,8,429,24,435,0,-3,-4,?
2016-12-19 16:36:56.102719,-15,0,-334,16,-292,16,-226,8,682,16,-84,16,491,24,-711,24,335,8,618,8,35,8,476,24,-86,0,-3,-4,?
2016-12-19 16:36:56.115459,50,0,-436,16,-312,16,-97,8,669,16,-65,16,495,24,-712,24,301,8,610,8,-4,8,407,24,-492,0,-3,-4,?
2016-12-19 16:36:56.115528,50,0,-436,16,-312,16,-97,8,669,16,-65,16,495,24,-712,24,301,8,610,8,-4,8,407,24,-492,0,-3,-4,?
2016-12-19 16:36:56.121763,50,0,-436,16,-312,16,-97,8,669,16,-65,16,495,24,-712,24,301,8,610,8,-4,8,407,24,-492,0,-3,-4,?
2016-12-19 16:36:56.131390,421,0,-666,16,-356,16,61,8,671,16,-37,16,447,24,-705,24,338,8,577,8,-20,8,256,24,276,0,-3,-3,?
2016-12-19 16:36:56.142495,421,0,-666,16,-356,16,61,8,671,16,-37,16,447,24,-705,24,338,8,577,8,-20,8,256,24,276,0,-3,-3,?
2016-12-19 16:36:56.171484,417,0,-412,16,-395,16,151,8,686,16,-27,16,474,24,-711,24,318,8,666,8,145,8,169,24,663,0,-3,-2,?
2016-12-19 16:36:56.171539,280,0,-316,16,-387,16,126,8,690,16,-22,16,481,24,-712,24,320,8,702,8,172,8,110,24,442,0,-3,-2,?
2016-12-19 16:36:56.171576,204,0,-238,16,-376,16,89,8,688,16,-8,16,475,24,-704,24,335,8,715,8,215,8,60,24,-27,0,-3,-2,?
2016-12-19 16:36:56.171607,249,0,-83,16,-380,16,89,8,692,16,-6,16,467,24,-704,24,338,8,678,8,213,8,67,24,-282,0,-3,-2,?
2016-12-19 16:36:56.207799,367,0,15,16,-394,16,80,8,695,16,-10,16,478,24,-708,24,326,8,635,8,138,8,77,24,-162,0,-3,-1,?
2016-12-19 16:36:56.207845,450,0,-27,16,-386,16,54,8,685,16,-8,16,480,24,-708,24,312,8,604,8,47,8,30,24,83,0,-3,-1,?
2016-12-19 16:36:56.207916,463,0,-89,16,-388,16,51,8,681,16,-7,16,466,24,-698,24,316,8,597,8,17,8,8,24,227,0,-3,-1,?
2016-12-19 16:36:56.207967,433,0,-45,16,-395,16,118,8,697,16,4,16,458,24,-697,24,324,8,579,8,-4,8,22,24,110,0,-4,-1,?
2016-12-19 16:36:56.208024,401,0,75,16,-404,16,159,8,696,16,6,16,465,24,-703,24,318,8,589,8,31,8,33,24,-86,0,-4,-1,?
2016-12-19 16:36:56.215770,401,0,75,16,-404,16,159,8,696,16,6,16,465,24,-703,24,318,8,589,8,31,8,33,24,-86,0,-4,-1,?
2016-12-19 16:36:56.226309,356,0,147,16,-397,16,147,8,689,16,2,16,463,24,-702,24,308,8,604,8,70,8,61,24,-17,0,-4,-1,?
2016-12-19 16:36:56.232917,301,0,97,16,-398,16,121,8,687,16,-3,16,457,24,-695,24,311,8,619,8,86,8,131,24,330,0,-3,-1,?
2016-12-19 16:36:56.274286,264,0,12,16,-392,16,110,8,683,16,-6,16,461,24,-700,24,315,8,611,8,75,8,183,24,662,0,-3,-1,?
2016-12-19 16:36:56.280251,234,0,-145,16,-365,16,26,8,675,16,-31,16,461,24,-699,24,320,8,628,8,124,8,215,24,562,0,-3,0,?
2016-12-19 16:36:56.291226,234,0,-145,16,-365,16,26,8,675,16,-31,16,461,24,-699,24,320,8,628,8,124,8,215,24,562,0,-3,0,?
2016-12-19 16:36:56.291286,234,0,-145,16,-365,16,26,8,675,16,-31,16,461,24,-699,24,320,8,628,8,124,8,215,24,562,0,-3,0,?
2016-12-19 16:36:56.291315,234,0,-145,16,-365,16,26,8,675,16,-31,16,461,24,-699,24,320,8,628,8,124,8,215,24,562,0,-3,0,?
2016-12-19 16:36:56.291341,234,0,-145,16,-365,16,26,8,675,16,-31,16,461,24,-699,24,320,8,628,8,124,8,215,24,562,0,-3,0,?
2016-12-19 16:36:56.291365,234,0,-145,16,-365,16,26,8,675,16,-31,16,461,24,-699,24,320,8,628,8,124,8,215,24,562,0,-3,0,?
2016-12-19 16:36:56.306440,234,0,-145,16,-365,16,26,8,675,16,-31,16,461,24,-699,24,320,8,628,8,124,8,215,24,562,0,-3,0,?
2016-12-19 16:36:56.306504,234,0,-145,16,-365,16,26,8,675,16,-31,16,461,24,-699,24,320,8,628,8,124,8,215,24,562,0,-3,0,?
2016-12-19 16:36:56.313968,249,0,-163,16,-356,16,6,8,677,16,-38,16,465,24,-703,24,313,8,630,8,121,8,217,24,575,0,-3,0,?
2016-12-19 16:36:56.325790,263,0,-159,16,-364,16,7,8,681,16,-41,16,475,24,-702,24,311,8,644,8,113,8,245,24,571,0,-3,0,?
2016-12-19 16:36:56.344919,267,0,-167,16,-375,16,32,8,683,16,-31,16,464,24,-701,24,313,8,654,8,117,8,244,24,466,0,-3,0,?
2016-12-19 16:36:56.359119,324,0,-204,16,-354,16,23,8,682,16,-21,16,452,24,-703,24,318,8,656,8,129,8,138,24,167,0,-3,0,?
2016-12-19 16:36:56.403270,324,0,-204,16,-354,16,23,8,682,16,-21,16,452,24,-703,24,318,8,656,8,129,8,138,24,167,0,-3,0,?
2016-12-19 16:36:56.403333,361,0,-260,16,-371,16,63,8,684,16,-24,16,450,24,-714,24,316,8,703,8,121,8,89,24,-175,0,-2,-1,?
2016-12-19 16:36:56.403384,361,0,-260,16,-371,16,63,8,684,16,-24,16,450,24,-714,24,316,8,703,8,121,8,89,24,-175,0,-2,-1,?
2016-12-19 16:36:56.403432,361,0,-260,16,-371,16,63,8,684,16,-24,16,450,24,-714,24,316,8,703,8,121,8,89,24,-175,0,-2,-1,?
2016-12-19 16:36:56.403478,361,0,-260,16,-371,16,63,8,684,16,-24,16,450,24,-714,24,316,8,703,8,121,8,89,24,-175,0,-2,-1,?
2016-12-19 16:36:56.403524,361,0,-260,16,-371,16,63,8,684,16,-24,16,450,24,-714,24,316,8,703,8,121,8,89,24,-175,0,-2,-1,?
2016-12-19 16:36:56.403569,361,0,-260,16,-371,16,63,8,684,16,-24,16,450,24,-714,24,316,8,703,8,121,8,89,24,-175,0,-2,-1,?
2016-12-19 16:36:56.403613,310,16,-161,8,-362,8,-28,8,668,16,-39,16,444,24,-700,24,389,8,693,8,133,8,212,24,48,0,-1,-1,?
2016-12-19 16:36:56.403793,310,16,-161,8,-362,8,-28,8,668,16,-39,16,444,24,-700,24,389,8,693,8,133,8,212,24,48,0,-1,-1,?
2016-12-19 16:36:56.432637,310,16,-161,8,-362,8,-28,8,668,16,-39,16,444,24,-700,24,389,8,693,8,133,8,212,24,48,0,-1,-1,?
2016-12-19 16:36:56.432692,310,16,-161,8,-362,8,-28,8,668,16,-39,16,444,24,-700,24,389,8,693,8,133,8,212,24,48,0,-1,-1,?
2016-12-19 16:36:56.432724,277,16,-100,8,-362,8,21,24,689,8,-21,24,428,24,-706,24,303,8,714,8,134,8,213,24,141,0,-1,-1,?
2016-12-19 16:36:56.444782,277,16,-100,8,-362,8,21,24,689,8,-21,24,428,24,-706,24,303,8,714,8,134,8,213,24,141,0,-1,-1,?
2016-12-19 16:36:56.444831,277,16,-100,8,-362,8,21,24,689,8,-21,24,428,24,-706,24,303,8,714,8,134,8,213,24,141,0,-1,-1,?
2016-12-19 16:36:56.470610,276,16,-105,8,-380,8,56,24,682,8,-17,24,400,24,-726,24,175,8,758,8,164,8,215,24,366,0,-1,-1,?
2016-12-19 16:36:56.477403,276,16,-105,8,-380,8,56,24,682,8,-17,24,400,24,-726,24,175,8,758,8,164,8,215,24,366,0,-1,-1,?
2016-12-19 16:36:56.477448,314,16,91,8,-369,8,13,24,681,8,-23,24,432,24,-699,24,307,0,648,0,127,8,30,8,38,8,-1,0,?
2016-12-19 16:36:56.477479,314,16,91,8,-369,8,13,24,681,8,-23,24,432,24,-699,24,307,0,648,0,127,8,30,8,38,8,-1,0,?
2016-12-19 16:36:56.494499,314,16,91,8,-369,8,13,24,681,8,-23,24,432,24,-699,24,307,0,648,0,127,8,30,8,38,8,-1,0,?
2016-12-19 16:36:56.501579,314,16,91,8,-369,8,13,24,681,8,-23,24,432,24,-699,24,307,0,648,0,127,8,30,8,38,8,-1,0,?
2016-12-19 16:36:56.536809,314,16,91,8,-369,8,13,24,681,8,-23,24,432,24,-699,24,307,0,648,0,127,8,30,8,38,8,-1,0,?
2016-12-19 16:36:56.536892,216,16,163,8,-402,8,98,24,685,8,-6,24,460,24,-696,24,316,0,604,24,123,8,176,8,526,8,-1,3,?
2016-12-19 16:36:56.536946,216,16,163,8,-402,8,98,24,685,8,-6,24,460,24,-696,24,316,0,604,24,123,8,176,8,526,8,-1,3,?
2016-12-19 16:36:56.536995,216,16,163,8,-402,8,98,24,685,8,-6,24,460,24,-696,24,316,0,604,24,123,8,176,8,526,8,-1,3,?
2016-12-19 16:36:56.537041,216,16,163,8,-402,8,98,24,685,8,-6,24,460,24,-696,24,316,0,604,24,123,8,176,8,526,8,-1,3,?
2016-12-19 16:36:56.537068,216,16,163,8,-402,8,98,24,685,8,-6,24,460,24,-696,24,316,0,604,24,123,8,176,8,526,8,-1,3,?
2016-12-19 16:36:56.548795,216,16,163,8,-402,8,98,24,685,8,-6,24,460,24,-696,24,316,0,604,24,123,8,176,8,526,8,-1,3,?
2016-12-19 16:36:56.555633,216,16,163,8,-402,8,98,24,685,8,-6,24,460,24,-696,24,316,0,604,24,123,8,176,8,526,8,-1,3,?
2016-12-19 16:36:56.584346,244,16,146,8,-389,8,65,24,682,8,-12,24,476,24,-692,24,321,0,579,24,96,8,200,8,813,8,-2,3,?
2016-12-19 16:36:56.584402,247,16,142,8,-389,8,25,24,685,8,-27,24,495,24,-685,24,331,0,577,24,94,8,241,8,953,8,-2,4,?
2016-12-19 16:36:56.584436,214,16,156,8,-382,8,21,24,683,8,-33,24,506,24,-691,24,309,0,573,24,88,8,277,8,880,8,-2,4,?
2016-12-19 16:36:56.584465,225,16,175,8,-366,8,7,24,676,8,-32,24,525,24,-707,24,239,0,549,24,130,8,218,8,669,8,-2,5,?
2016-12-19 16:36:56.590851,307,16,143,8,-383,8,60,24,684,8,-23,24,508,24,-705,24,256,0,519,24,21,8,195,8,996,8,-2,4,?
2016-12-19 16:36:56.603261,296,16,139,8,-384,8,74,24,683,8,-20,24,503,24,-696,24,297,0,504,24,-50,8,242,8,1156,8,-2,4,?
2016-12-19 16:36:56.608970,273,16,141,8,-382,8,63,24,686,8,-21,24,514,24,-696,24,315,0,508,24,-41,8,255,8,1152,8,-3,3,?
2016-12-19 16:36:56.621204,259,16,125,8,-387,8,55,24,687,8,-21,24,515,24,-700,24,308,0,533,24,1,8,223,8,1027,8,-3,3,?
2016-12-19 16:36:56.627557,259,16,125,8,-387,8,55,24,687,8,-21,24,515,24,-700,24,308,0,533,24,1,8,223,8,1027,8,-3,3,?
2016-12-19 16:36:56.639038,260,16,94,8,-387,8,57,24,685,8,-21,24,504,24,-698,24,309,0,546,24,-1,8,188,8,907,8,-3,3,?
2016-12-19 16:36:56.639805,320,16,-155,8,-341,8,-89,24,671,8,-42,24,442,24,-698,24,309,0,629,24,88,8,166,8,92,8,-1,3,?
2016-12-19 16:36:56.664236,320,16,-155,8,-341,8,-89,24,671,8,-42,24,442,24,-698,24,309,0,629,24,88,8,166,8,92,8,-1,3,?
2016-12-19 16:36:56.678471,320,16,-155,8,-341,8,-89,24,671,8,-42,24,442,24,-698,24,309,0,629,24,88,8,166,8,92,8,-1,3,?
2016-12-19 16:36:56.685374,320,16,-155,8,-341,8,-89,24,671,8,-42,24,442,24,-698,24,309,0,629,24,88,8,166,8,92,8,-1,3,?
2016-12-19 16:36:56.685426,320,16,-155,8,-341,8,-89,24,671,8,-42,24,442,24,-698,24,309,0,629,24,88,8,166,8,92,8,-1,3,?
2016-12-19 16:36:56.685475,320,16,-155,8,-341,8,-89,24,671,8,-42,24,442,24,-698,24,309,0,629,24,88,8,166,8,92,8,-1,3,?
2016-12-19 16:36:56.685531,320,16,-155,8,-341,8,-89,24,671,8,-42,24,442,24,-698,24,309,0,629,24,88,8,166,8,92,8,-1,3,?
2016-12-19 16:36:56.695603,254,16,-101,8,-353,8,9,24,682,8,-29,24,441,24,-704,24,315,0,660,24,123,8,108,8,-305,8,-1,3,?
2016-12-19 16:36:56.702434,254,16,-101,8,-353,8,9,24,682,8,-29,24,441,24,-704,24,315,0,660,24,123,8,108,8,-305,8,-1,3,?
2016-12-19 16:36:56.710146,261,16,-77,8,-369,8,54,24,686,8,-17,24,433,24,-707,24,321,0,666,24,122,8,114,8,-2,8,-1,3,?
2016-12-19 16:36:56.728380,453,16,89,8,-397,8,59,24,686,8,-9,24,456,24,-699,24,317,0,603,24,80,8,-45,8,501,8,1,2,?
2016-12-19 16:36:56.728441,453,16,89,8,-397,8,59,24,686,8,-9,24,456,24,-699,24,317,0,603,24,80,8,-45,8,501,8,1,2,?
2016-12-19 16:36:56.734829,453,16,89,8,-397,8,59,24,686,8,-9,24,456,24,-699,24,317,0,603,24,80,8,-45,8,501,8,1,2,?
2016-12-19 16:36:56.740978,453,16,89,8,-397,8,59,24,686,8,-9,24,456,24,-699,24,317,0,603,24,80,8,-45,8,501,8,1,2,?
2016-12-19 16:36:56.767702,446,16,341,8,-369,8,-41,24,681,8,-20,24,490,24,-692,24,314,0,543,24,25,8,-81,8,122,8,3,3,?
2016-12-19 16:36:56.767764,446,16,341,8,-369,8,-41,24,681,8,-20,24,490,24,-692,24,314,0,543,24,25,8,-81,8,122,8,3,3,?
2016-12-19 16:36:56.767814,446,16,341,8,-369,8,-41,24,681,8,-20,24,490,24,-692,24,314,0,543,24,25,8,-81,8,122,8,3,3,?
2016-12-19 16:36:56.782612,436,16,306,8,-355,8,-55,24,685,8,-8,24,463,24,-685,24,321,0,535,24,24,8,-39,8,947,8,4,4,?
2016-12-19 16:36:56.782678,412,16,180,8,-339,8,-134,24,680,8,-24,24,510,24,-688,24,316,0,516,24,89,8,-39,8,812,8,4,4,?
2016-12-19 16:36:56.788961,344,16,263,8,-366,8,-66,24,688,8,-26,24,524,24,-692,24,311,0,473,24,-86,8,75,8,352,8,4,4,?
2016-12-19 16:36:56.801159,346,16,377,8,-418,8,143,24,712,8,11,24,503,24,-692,24,304,0,460,24,-300,8,200,8,245,8,5,4,?
2016-12-19 16:36:56.807878,413,16,287,8,-423,8,203,24,719,8,30,24,505,24,-693,24,301,0,482,24,-283,8,170,8,377,8,5,4,?
2016-12-19 16:36:56.816701,413,16,287,8,-423,8,203,24,719,8,30,24,505,24,-693,24,301,0,482,24,-283,8,170,8,377,8,5,4,?
2016-12-19 16:36:56.817912,395,16,147,8,-402,8,101,24,658,8,-32,24,459,24,-703,24,294,0,557,24,5,8,39,8,227,8,4,4,?
2016-12-19 16:36:56.838439,395,16,147,8,-402,8,101,24,658,8,-32,24,459,24,-703,24,294,0,557,24,5,8,39,8,227,8,4,4,?
2016-12-19 16:36:56.838496,665,16,12,8,-421,8,202,24,705,8,14,24,431,24,-703,24,302,0,573,24,-6,8,-100,8,50,8,3,4,?
2016-12-19 16:36:56.844817,665,16,12,8,-421,8,202,24,705,8,14,24,431,24,-703,24,302,0,573,24,-6,8,-100,8,50,8,3,4,?
2016-12-19 16:36:56.851857,665,16,12,8,-421,8,202,24,705,8,14,24,431,24,-703,24,302,0,573,24,-6,8,-100,8,50,8,3,4,?
2016-12-19 16:36:56.859145,665,16,12,8,-421,8,202,24,705,8,14,24,431,24,-703,24,302,0,573,24,-6,8,-100,8,50,8,3,4,?
2016-12-19 16:36:56.871104,587,16,-6,8,-430,8,254,24,703,8,34,24,442,24,-704,24,313,0,563,24,-59,8,-53,8,52,8,2,4,?
2016-12-19 16:36:56.884177,413,16,-9,8,-372,8,27,24,669,8,-31,24,456,24,-697,24,316,0,593,24,48,8,132,8,223,8,1,3,?
2016-12-19 16:36:56.890512,377,0,-45,8,-383,8,-25,24,642,8,-39,24,466,24,-699,24,317,0,582,24,60,8,204,8,362,8,2,0,?
2016-12-19 16:36:56.890547,366,0,-88,8,-391,8,6,24,640,8,-36,24,464,24,-695,24,328,0,575,24,7,8,223,8,463,8,2,-1,?
2016-12-19 16:36:56.895861,368,0,-101,8,-386,16,27,24,658,8,-26,24,464,24,-694,24,337,0,559,24,-36,8,253,8,480,8,2,-2,?
2016-12-19 16:36:56.907567,392,0,-87,8,-375,16,29,24,679,8,-17,24,465,24,-695,24,330,0,542,24,-52,8,225,8,381,8,1,-2,?
2016-12-19 16:36:56.913354,392,0,-87,8,-375,16,29,24,679,8,-17,24,465,24,-695,24,330,0,542,24,-52,8,225,8,381,8,1,-2,?
2016-12-19 16:36:56.925965,392,0,-87,8,-375,16,29,24,679,8,-17,24,465,24,-695,24,330,0,542,24,-52,8,225,8,381,8,1,-2,?
2016-12-19 16:36:56.939453,444,0,-72,8,-375,16,14,24,679,0,-20,24,464,24,-689,24,322,0,562,24,-17,8,174,8,254,8,1,-3,?
2016-12-19 16:36:56.939509,444,0,-72,8,-375,16,14,24,679,0,-20,24,464,24,-689,24,322,0,562,24,-17,8,174,8,254,8,1,-3,?
2016-12-19 16:36:56.943136,463,0,-47,8,-368,16,-14,24,677,0,-19,8,461,24,-682,24,320,0,576,24,-10,8,163,8,178,8,0,-3,?
2016-12-19 16:36:56.980032,372,0,-34,8,-362,16,-43,24,691,0,-21,8,460,16,-691,24,322,0,557,24,-39,8,202,8,370,8,0,-3,?
2016-12-19 16:36:56.980101,348,0,3,8,-345,16,-101,24,700,0,-24,8,463,16,-687,24,332,24,564,0,-55,8,224,8,394,8,0,-4,?
2016-12-19 16:36:56.980138,339,0,29,8,-359,16,-71,24,694,0,-21,8,461,16,-696,24,330,24,578,0,-7,24,171,8,305,8,0,-5,?
2016-12-19 16:36:56.980170,358,0,65,8,-383,16,-3,24,684,0,-12,8,469,16,-706,24,313,24,615,0,62,24,73,0,203,8,1,-5,?
2016-12-19 16:36:57.000081,439,0,122,8,-421,16,134,24,653,0,-4,8,469,16,-698,24,301,24,622,0,3,24,4,0,137,16,1,-6,?
2016-12-19 16:36:57.006598,433,0,171,8,-422,16,124,24,633,0,-13,8,457,16,-704,24,299,24,613,0,22,24,13,0,155,16,1,-6,?
2016-12-19 16:36:57.006641,433,0,171,8,-422,16,124,24,633,0,-13,8,457,16,-704,24,299,24,613,0,22,24,13,0,155,16,1,-6,?
2016-12-19 16:36:57.006673,433,0,171,8,-422,16,124,24,633,0,-13,8,457,16,-704,24,299,24,613,0,22,24,13,0,155,16,1,-6,?
2016-12-19 16:36:57.017000,433,0,171,8,-422,16,124,24,633,0,-13,8,457,16,-704,24,299,24,613,0,22,24,13,0,155,16,1,-6,?
2016-12-19 16:36:57.032390,404,0,159,8,-395,16,-18,24,622,0,-39,8,440,16,-700,24,318,24,576,0,12,24,154,0,319,16,0,-5,?
